"Sequence","Score"
"122/7/9-9/6/336-3/42","109"
"2/3-7/X345-X523/7/9","125"
"XXX35X216/XX-5","155"
"9/XXX1/X8/4/3/2/9","189"
"9-XX3/XX369/728-","157"
"X9/X3/XX2/6/X6/5","193"
"-38/X-39/433-81X5/3","105"
"2-8/4/XX54X-/6-9-","140"
"5-534334X8/-88/XX81","132"
"5/3-636/3/XX6/X4-","142"
"XXX2/X9/8/7/XX72","213"
"6/X6/X633/X35637/2","155"
"7/XX9/X527/6/6-X51","167"
"X4/X81XX9-5/9-X82","173"
"7-X21XX5/44X4325","121"
"XX8/8-9-9/8111-3X55","135"
"1/X25-/XXX4/-47/5","167"
"XX45XX3/X6/2/35","168"
"4/3/XX8/-95/1-2/6/2","140"
"3/1/4/X3/9/X-/361/1","157"
"9-7/1/6152-36/5--6X--","89"
"X9-4/X62X45XXX4-","170"
"271/6/8-XX4/9/X7/-","164"
"X5/XX8/1/3/X6/X18","191"
"229/-4XXX314/XX82","157"
"6/X7/X4/1/X6131X17","157"
"16X4/622/9-XX8-5/1","144"
"3/6-9-9-6/1-XXX-1","114"
"-/3/XX5-1/424/5/4/8","145"
"52XXX6/9/3/XXX61","208"
"X34X318-X-69--/2/2","105"
"X718/7/-/XX8/X62","167"
"9/71435-X819/9/X44","130"
"X-98/9-X-/9/-03/7/8","140"
"5/6/X5/-46/X8/2/X34","159"
"9-3/X5/2/4/-2-/X54","135"
"2/-/2/368-2-62279-12","83"
"51X256--/X5/133/22","107"
"4/9-451/4/4/6/X42X12","136"
"32X8/9/XX3/8-1/XX","173"
"8-4/9/X7-XX7-2/7/7","156"
"718/X9/4-3/152/4/X16","134"
"X15X544-6/351/27X35","114"
"35436/1/6/812/6/63-0","110"
"-/44XXX323/7/9/X1-","162"
"XX9/X54235441XX37","159"
"21X3/9/1/413-369/X81","123"
"-88/XX-38/2/-/X34","130"
"8-628144172/62X9-X26","111"
"-236-2X53363/X1315","92"
"X9-XX-5X5/81-/X55","155"
"XX4-4-2/X9-42X-0","110"
"8/XX16X15456/428/4","130"
"31X62449/XX62X9/9","149"
"X-/5/X422/X3433-/3","140"
"14X-/-/-/5/X1543XX","129"
"9/XX5/X-9X429-61","151"
"1/2/4/8/8181X3/5/XX","155"
"455/4/6-8/-/X9-X9-","131"
"X3/X6/416-3/X7/-8","143"
"6/X24-4XX-541-3-1","95"
"X9-53X9-9-633181X4-","109"
"9/2/-/XX4/1/X9/-/1","158"
"6-632/367-4/2/-/1254","89"
"XX9-X7/X363/81X72","171"
"X5/X1/-5X2/-06/X82","145"
"X5/3-3-X219/72X-/9","120"
"-51/XXX7/4/547-X1-","158"
"XXX6/4321-0XX3/3","156"
"X33X7/5/X-/1/XX91","177"
"-/1/62XX53X2-XX11","133"
"X-96-4/XX7-1/X36","153"
"X1/X4/X2/5/-2427-","140"
"8/1/6-XXXX447/63","168"
"8/XX2/X2/9-531/X6-","174"
"6-813-4-X447/7/7-36","98"
"9-6-3/638/817-4/X5/6","130"
"149/8/429/5/6/447/3/8","127"
"4/3635XX7/X8/X9-","165"
"116/3/6/5/517/6/3/71","121"
"1/X81X-02/4-X8/72","122"
"-4X3/719/34-57-XX9-","129"
"6--/5-81-43-9/9--/1/X","101"
"539-5/2/X8/7-1/XX43","154"
"5/8/X6/52XX71X27","161"
"7/XX-/2281X7/-3X63","137"
"8/XXX3/45438/3/9-","164"
"8-3/X51452/XX2/X9-","160"
"9/8/XX35X1/41X-1","138"
"X-05/X5/9/1/53629-","120"
"XXX11XX72X6-X-X","162"
"6/1-41-6X412/9--/5-","91"
"X427/2/7/2/X8/5/7/8","153"
"6312X5/X3/XX12X61","146"
"81X-8-/6362X14XX26","128"
"32XX3/8/4/3/62XX91","166"
"5/333/4/-5X8/2743X-8","114"
"63XX-/2-4381XXX3-","145"
"1/63X-/X9-XX3/X4-","170"
"3462133511X5/X435/5","108"
"X636/XXXX1/72-7","182"
"X627-X9-XX-/7/8/6","152"
"X2/8/8/35X7/9-X52","149"
"X4-X72X33-/X7-1-","113"
"7/6/4/XX-/722/X2-","150"
"2/45X45XXXXX7/7","205"
"9-22X5-7/52XX7/72","128"
"X21138/X5/7/9/X7/1","147"
"XXXXX17-/449/X15","195"
"X3/178--/X1/23X7/5","139"
"8/21-0173151X-26/-/5","72"
"XX234/1763113/6/X6-","124"
"5-X3/X-/7/6-X4/8/9","161"
"43X226/X-/X4/X81","153"
"X-4636351X81-4X6/7","111"
"1/4/423/3461-75/X4/1","119"
"XXX5/-76-34XX52","154"
"248/XXX1762-/X9-","159"
"4-1-3-1/71X1634X63","92"
"6/21X1/531/6/1/3/81","125"
"X-6XX-718444/4-2/X","121"
"X9-X127/9-5/9-6/52","122"
"XX33X3/4/5-9/X9-","147"
"8/4/5-631/8/X7-436/1","123"
"X45-0431/XX6-X-8","129"
"5/636/2/XXX62XX-5","174"
"4/1--5X1/4/X8/13X-9","125"
"9/4/XX2/7/5/X7/5/-","173"
"XX8/8-6234X4-2/36","129"
"529/2/8/4/-/1/X11X43","123"
"8/X33X9/X24315/X72","147"
"X71XXXX9-346/X62","188"
"332/7/2/52244/XX6/8","147"
"62369/8-X8-9-X7/4/9","131"
"819/X725/XXX71X44","178"
"XX71X253/6--48/81","130"
"5/1/X43815/7/X529/X","145"
"X9-419-X812/5/7/8/X","140"
"14X4/-6X-0XX3/-5","109"
"6345X6/9/X52XX9-","158"
"7/5/1/7/1/1/4/8-XXX","155"
"XX7/4/4/X71178-7-","144"
"-/X8/XXX424/8/X81","193"
"2/XX8/2/XX2-X8/1","167"
"718-9/6342XXX3/3/2","145"
"3/27819/X-/X33X81","140"
"X-/9/XX6/XXX51","202"
"X5/24-26/9-XX52X51","133"
"2/XX268-5-9/XX45","153"
"XXX4222-/426/3/X26","151"
"XX9/X-/541/8/7/X5-","183"
"-6XXXXXX54X1/9","218"
"3/52X-14-275/541/X54","110"
"6--6219/-1-1XXX52","106"
"9-5/45-/6-9/4/5/-87/4","115"
"X6/X8/8/8-9-8/2/-4","139"
"XX-/52XX9-4/XX-1","170"
"-1XX259-XX228/X42","132"
"XX2-455/XX5/X5-","150"
"5/-/XX9-1/XXXX14","203"
"816/365/718/411-7/2-","90"
"8/23X1/X1/X9/7--/X","161"
"X9/XX818-9--24-X18","138"
"346/XX5281XX81XX","161"
"6/5/XX6/5/219-27X2-","141"
"XX2/X9/3/-/8-7/8/5","164"
"2/438/3-4/22-61/4/1/9","103"
"312-4/2/-6X16624363","82"
"6-81X525/X-836XX72","140"
"X3/4/X-0X3/41628/6","127"
"X6/X5/811/5/XX6/-","178"
"42X43XX6/2/9/4/45","144"
"52X547/8--3-/632113","96"
"X4/X3/X7/7-81529-","149"
"X628/718-72XX9-4/7","142"
"6/3/X8-537-1-323/9/X","119"
"XXXX9-122-XX7/3","182"
"X8/5/XX1/X271/X5-","179"
"XX1-7/1/242/XX1/1","134"
"7-XX-/X6/X819/X63","174"
"6/7-9-X9/2/X54XXX","163"
"XX6/1/81X9-8/455-","140"
"7/6/3/8/X7/X5/X8/9","186"
"8-81X4-3/5/X62XX53","139"
"X8-5/X2/X9--/35X14","150"
"8-X8-X9-5--44/X5/-","121"
"XXX-/7/8/1/7-9-35","157"
"14X24XX9-X9-16-/8","137"
"2/5/-924X1/36XX4/1","137"
"232/8/9/8/43-/X9/9/3","153"
"9/1/7/4/XX3618X8/8","160"
"9-2-X17448/9/-/XX81","141"
"X-6-/5442118/3/5372","99"
"8/XXX6/XXX2/21","203"
"6/-/4/XXX7-8/X8/4","179"
"8/XXX3/8/-/5/7/X81","192"
"X34X346/33X5/XX5-","147"
"3/9-X9-52X2/7/1/-/6","137"
"XXXX8-548-6/615/4","168"
"7/X3/-/26X6/7/X8/8","165"
"X9-X24-48/32-2-5X-1","90"
"4/6/5/636/4/81541721","117"
"X5441X45-/X9/X63","149"
"-/X4/4/42X539-2/54","133"
"6/7/XX8/159/X12-9","147"
"-69-X714/7/9-2/X9-","134"
"5/7/X137/X-/-4X3/2","141"
"X5/X3315X41278/X8-","135"
"24XX-7X9/2/9-X31","128"
"18X4/2/71239/8/4/6-","125"
"X8/1/6-9-X3-X5/X36","137"
"53X-/112/X5/8-8/7/8","142"
"7/X-/3-XXX1/6/9-","171"
"-1X9/X7/XXX3/5/2","181"
"9/8/4426X3-XXXX18","164"
"XXX723181335/81X4-","145"
"4/XXX9-8-3-1/9/X12","170"
"-/5/9-XX14XXXX71","189"
"-/-9X4/X6/-/222126","116"
"-/2/-0X13722/X7/X91","129"
"63X15X81X5/X521/2","135"
"XXX6/317/XXXX72","219"
"256/6/6/622662XX5/1","135"
"X32X2/54-062XX9/-","131"
"X8/268163X3/8/X8-","142"
"XXX1/X2/9/XX8-","204"
"X7/31XX3/81X3/1/6","154"
"X9/718/9/1/4/X8-X24","151"
"XXX5/XX364/7-2-","172"
"-/X43149/12816/X2/X","132"
"XXXXX3213X24X2-","171"
"XX-/X9-8/458/137-","133"
"X1/6/X4315X1/4/9/1","150"
"-88/33614/6/XXX72","155"
"7/X-62/X2/XX7-34","160"
"1/7/XX8/-/1/8/4/-/6","164"
"X3/-39/-442516/4/6/7","106"
"9-X8153XX346/137-","114"
"X628/X2/62819/1/53","133"
"5/X53-17/8/52X-/-4","121"
"3/X819/17456/8/9-7/1","133"
"3/3--/6/1/23X7/X61","124"
"52637/5/9/271/215/5-","106"
"X6/6/3/X-/27X437/5","149"
"62XX8/X9/9/61X-/2","170"
"X32X4-5--33/4/35X8-","99"
"X-/2/X9-X726--4X14","133"
"52819/XXXXXX9-","213"
"-/X51446/5/XX4-X53","145"
"X637-41X2/7/X2/X35","155"
"X3/-536-/3-X8--/8/7","121"
"71X7-72X7/7-3/721/-","121"
"X1252X6/XX2/X9-","153"
"X8/-7X719/2781X4/-","123"
"71XX-0613281XX1/5","115"
"2/7/53X4/4/XX52-/3","156"
"X9/7/43X6/12-/-21-","105"
"X3225-99-9-6/6/X3/3","123"
"23457/1/8/X9/X3/X-5","158"
"X6/15X268--/-/3-1/X","117"
"X-/-7X231/X9-277/7","131"
"1/62X-/1/11X3/348/3","121"
"X13XX7/X9/X5/31","162"
"9/X9/X8144X41X22","134"
"8-2/X-/X318/X9/23","143"
"X4-63X3/277/143/62","108"
"72XXX71X1/XXX73","209"
"X27222/-/3/X5/X12","131"
"8/1/3/-/8/719/X5344","131"
"2/X9/519/X7/9-X72","157"
"2--881549-24X9/XX45","126"
"1242XX454/458-358-","108"
"2/357/45X6/8-1-X11","105"
"45X81X8/139/5/4/1/6","128"
"X361/-/24X6/7211X72","123"
"1216719-X31-/X71X23","106"
"81X-6448/X8/2/62X71","133"
"36-/1-X16X179-6/-5","95"
"X172/3/8/X4/5/148/6","144"
"4/5/1/8-6/6/8/-89/81","131"
"4/2/4/6/6-1/1/8-8/7-","125"
"-9-75/X2/X3/1/2/44","141"
"X-/XXX3/2/4/X42","181"
"9/45X52X2/X547/X-X","155"
"4481XX35X-24/2/6/4","122"
"3/XX629-52X7-7/4/6","142"
"6172X8-4/9-14XX9-","132"
"X3/6/6/3/X426/183/4","141"
"546/XX1-X715-X-/2","125"
"X3353X-/-/X2/X7/X","160"
"X-55362X2/6/2-XX34","126"
"-/X9-4/621/4/8/321/9","141"
"42X1/3-9/2/8-8/9-X2-","120"
"X3518636/XX446/8/8","150"
"XX-14-X7/725/9/X33","137"
"6/X1/71XX-/61-053","136"
"XX722/X7/3/X7/1/3","172"
"2-4/2/X7-536/543/9/1","120"
"XX8-72147/XXX9/2","179"
"X-7X9/3/X42X13X44","135"
"7/5/8/XXXX4/9/1/9","206"
"35X9-4/22X9-XX16","125"
"4--/7/3/247-6/-/XX8-","135"
"2/13XX-76/4135X-/7","123"
"7213-68/14X4/X8/7/3","125"
"XX9-72-59/1/9--043","117"
"X7/2/9-XXXX7/X72","206"
"-/5-8/XXX9/54534/-","161"
"X51X1/XX5-X5/51","148"
"X2653-/51-/X3/-76/6","128"
"X4/117/X-59-3-16X1-","103"
"-92/-/X52365/42523/-","109"
"6263X4/X7-44-3X1/7","129"
"259/XX1/X123153X81","135"
"3/X5/1/15X3/XX7-","159"
"X-/XX3/X813/6-X52","170"
"X1/1/X8--/X41-3X73","140"
"7/XXX1/XX2/X2-","187"
"X131/72X4/16525281","105"
"5/9/1--/5/-/XX5/X3-","154"
"X5/7-5/-58-1/271--2","91"
"6/217/6/7/9/111/8/XX","138"
"62X9/X14X72628/72","130"
"X3/X239-XXXXX91","208"
"1/26-43/-721X9-6/X91","112"
"X4/XX7/X-8X3-41","154"
"X-69/-6XX2-41X9/9","118"
"9/526/XX8172X5421","138"
"4571179/8/6/X6/1/9/6","145"
"27X3/X7-2/21XX4/4","146"
"X62X62-66/6-XX8-","134"
"-/7/X61XX3-534/3/7","138"
"XXXXXX5/819-9/6","217"
"XXX3/X272/-12/36","154"
"9/X-/8/XXX9-XX82","213"
"X-/6/15X5353X63-/4","129"
"-83261X9-3/XX3334","120"
"71X5/45459/1/XX-1","123"
"XXXX2/9-33X-/3/7","186"
"1-X9-3/X3/439-X1/6","135"
"X1/81X8/5/51X7/X51","159"
"5/513/7/364323XX81","128"
"3542XX333/5/1/5427","118"
"XX5/3/9-6/X1/XXX","196"
"X9-628-2/X44122654","110"
"7-X513/4/1/X8-719/4","122"
"8125X8-XX4/2/-69-","123"
"2/5-4-X9-9-4/X721/6","125"
"5/X451/127/XXX4/4","170"
"1/X4/X3/3/8/XX4/8","193"
"9-7/1/8/X6/1/3-XX-5","140"
"6/7-4/8-X723/X7/5/5","148"
"6/XXXX9--42/2-3/3","168"
"2/9-5/X43XX1/6/6/5","160"
"X-/XX4/5-7236XX-5","157"
"6/-14--92/7/8/7-XXX","133"
"-/4/13XXX1/X-/45","163"
"5/X-59/7/5/X3/-/X82","162"
"7/5-138/X6/8/818/3/3","135"
"45-/213-369/1/71X8/1","103"
"3/638/2/XXX6/-/-5","158"
"426212163/8-X-/XX82","138"
"34343/X4/3/X6/35-/7","145"
"3/2-7/XX2/XX5/6/X","177"
"X2/XX254/-/-/5-X--","136"
"X3/81X7162X431/61","128"
"X72XX4/31-/XXXX","189"
"63X7-X359/6-2/X4/2","133"
"24XXX26X5/X541/1","163"
"9-9/XX256/XX9-X52","169"
"X1/7/XXX1744818-","159"
"9-3/-0X2/XXX8163","154"
"4/7/-/54-/6/X51-45/X","133"
"23715/9/1/43X-66/3/6","115"
"X135-XX81818-416/4","115"
"9-3-9-X7/-/7/X44X5-","129"
"4/176/42X8/4/8/X8/7","148"
"X7/4/6/11-18/-/XX22","130"
"23XX8--9XX8/5/81","158"
"7-71XX9-X8/-/5/X73","157"
"-/6/X5/-/5/4/8-43XX","148"
"6-9/XX17X9/52XX3-","151"
"X9-8-1/X33361/8-4/X","133"
"9/4435XX3/7-621/12","119"
"9-7/4/9/X13-632455-","105"
"X8-XX626162-61/9-","127"
"342/X6/9-3/X6/6/53","154"
"XX331/9/X1/-072X8-","141"
"X7/9-9-8/44X-/XX72","165"
"422/81X8-X2--/-261","92"
"5/8/X7-3/3/9-4/7--2","129"
"X4241X725/X2/X1/4","149"
"7/42-/X5/32X6/719-","132"
"4/9/X7-X229-1/1/X9-","140"
"26X1/8-456/7/8/XX54","162"
"6/157/-/3-34X9/9-X-X","118"
"1/26434/X711/-1274/6","109"
"71XXX6/25715/6/9-","155"
"X42X-88/7/2/81X8-","130"
"X1/9-812/XXX3-9/7","163"
"7-XX1/X1-5/XXX91","179"
"61X18X8-3362XX4/7","136"
"9-35X5/2-XX7/8-X34","141"
"7/XXX-/5--17-XXX","168"
"54XX1/22XXX81X35","170"
"15X9/7/-/45-/-7X43","117"
"7-627222XX128/7/-4","96"
"X244/X9/XX1/2/-4","149"
"2/X7/9--/4/42XX1/4","157"
"X3/XX71158/X2/X11","171"
"21XX14X-/7/X543/X","149"
"7/6/6/X1/7-337-7236","127"
"25211-8/X17XX5/X4-","136"
"X3/9/2/548/45XX6-","146"
"9-8/1422339/3/7/XX26","125"
"X1/1-2/53X62-32-7/9","105"
"X6/5-X8-63X-812X42","120"
"-6XXX8/XXX9/X28","223"
"X9/13XXXXX3/2-","182"
"XX3/XX9/143-4/4/3","158"
"6-9-616/81-/352/X9/1","121"
"52X119/53-58/259-X33","93"
"4/6/9/7/545/339-811/2","125"
"6244X9/7136814-6/7/2","112"
"X9/8/X233/7-53XX9-","158"
"2/X6-5-34X9-445/15","107"
"1/6/4-3/5/X7/7/6/8-","148"
"X1/6/8-X53X118/X91","142"
"9/6/3/411/5-2/1472X11","105"
"X6-6-XX7/XXX72","180"
"5/5/9/34XX1/XX4/9","178"
"X4/5/3/5/4/7/129/X61","145"
"XX6/1-X2/XX7/X-1","176"
"6-81X1/6/X12X3-X82","123"
"XX536/12187/14XX91","139"
"3/X4/71-45/-/5/X-/1","145"
"72611-X31XX1/35X91","117"
"XXX6/51-/6/9/1/5/7","175"
"8/XXX152--/812/-8","140"
"X5/24-81/4/9/1/XX-9","149"
"179/-06/X5/36XX-0","110"
"2-1-2/7/X4/728/X3/8","144"
"4/8/52-07/X9/X24X-5","137"
"7/8-XXX-/1/63-/72","158"
"7/X6/XX812/6/-/9-","170"
"61-/XX639/-/X9/X91","171"
"6/1/8-X6/638/3/54X28","139"
"X35439-XXX8/35X52","158"
"XX-5-4817/3/XX8/9","153"
"72156/539/X8-718-44","108"
"X319/9-5/43X9/X81","135"
"-471X16549/X42-44/1","102"
"6/5/8-X-/X5/X317/8","157"
"7/X81XX-41163XX64","143"
"3/53XXX25X2/1/41","149"
"4/118-9-8-X7/2/5/4/9","118"
"X-/-58-2/3-711/1/-/5","103"
"X9-128/525/5-XX17","120"
"3-4/15X611/X7/X5-","124"
"128/-/1/9-7/X628-9/3","119"
"535/8/1/5/712/8171X33","128"
"XXX5/6/3/-/6-X6/7","173"
"16X543/XX4/X63X9-","166"
"6-6/7-52X445434X27","107"
"9-X2/4/X-/5/521/X54","159"
"XX1/X4/X1/6/XX36","199"
"X27XX7-35XX-7X11","143"
"726-9/X5/2/X4/9-6/8","153"
"1/14727112342/X41X72","102"
"4/1/XX9-813417-98/2","133"
"X3/-/X519-5/X9-6/X","149"
"X814/3/54XX41X25","133"
"X6/X9-3/9-54X-3-/4","135"
"41543/4/6/3/152/X71","120"
"X2/X4/8--0166/6/6/3","138"
"X4-1/8-X5/XX176-","137"
"7-X3/816-8/X9/6/62","140"
"5/8-6/X-571-12/178-","102"
"-/X362122XX246/-/7","126"
"363/X63X4/X7/359/2","150"
"3/5/815-X-2X629-2/5","111"
"6/X1/8-543/4/9/129-","131"
"4/4/-/81X2/16X9/21","124"
"X4/21XX1/5/-98/X--","140"
"XXX133/X71-/9-X11","155"
"X5/X63X6/8/X81X53","172"
"5/4--/X4/X2/4/X52","156"
"81X3/61-/6-531/X7/5","137"
"XXX1/X2-3/X1/4/3","172"
"15X2/X134/X277/X24","148"
"711/9/X6/2/X611/X21","156"
"1/54-/X1/7/1/611/2/8","145"
"X4-XX52XX2/8/X91","167"
"7/X4/8/2-3/-/7/8/X81","156"
"61X8-3/X8-6/X7-22","127"
"-46/6/9-XX6/549-8/4","141"
"36-/XX4/X5/727/1/3","163"
"1/188/XXX6/9-156-","156"
"X9-X8/2/XX8-9-1/1","154"
"7/11X6-3/4/6-8/2/3/9","115"
"7-9/9/X243/17X9-8/1","126"
"4-8/5/X9-81X9-6/X8-","142"
"XX326/1/XX525-7-","135"
"XX21XX53X-24/24","121"
"-25/415/2/5/317/-4XX","99"
"72X22X9/63XX712-","127"
"8-5/X135363-/-/63XX","118"
"X3/X1/427/XX9/5/6","180"
"5/5/6/9-X2/2/7-6/31","132"
"7-XX9/X818-9-9-5/-","140"
"532/1/43267-228/1/1/4","95"
"1/27XX154/XXX9/2","175"
"5/XX6/X5471185/9-","159"
"52XX-/9/8-X626/XX","158"
"X4/17619/-/-/XX1/-","137"
"1/X15X7/9--0X2/1/4","135"
"-/5/-/X4124-46/7/6/X","128"
"7/-/1/9/XXX34X-/2","169"
"1/XX4144XX9/7144","154"
"XX266/X72XXX9/-","185"
"XXX7/-36/9-X2/3-","154"
"8/3/X6/X5/8-X2/3/8","170"
"4/XXX1/XX43XX14","195"
"X-3XX5/4/X6/12-8","137"
"819-2-X-2XX16625/4","101"
"35X8-X2/-/52-89-2/4","117"
"XX9/4/8-4-2/XXX-8","181"
"X8-3/-/-/XX618/X31","150"
"9/1-2/X3-X8/9/X31","125"
"9-638/242/XXXXX-8","184"
"2-2/1/9/X81XX-/X91","160"
"23-/2/2/X3/X6-X1/6","147"
"7-XXX2/8-349-1753","137"
"X51XXX7/XX6/X61","202"
"2161XX226/6-9-9-8-","98"
"9-62818/3/XX517/X91","146"
"X-/-/253/X9/1/423/X","140"
"X511/169/9-9/XX7/3","148"
"X-9X3/-9-/XX4/5/9","165"
"4111X183445X-37/1/3","91"
"XXX8/XX7/-/X1/5","210"
"-/4/6/9/1/5/6341X52","129"
"X4/9/-97/632/6/7/-6","132"
"X1433X421/9/-02/-8","95"
"4/8-42XX8/2/X9-X62","158"
"9/15185/X4-2/9/31X91","120"
"9-62612/XX338/1581","115"
"168/4/2/XX263-X25","128"
"XX1/71X8-XX9-8-","157"
"-44/3/-97-X41X9/X13","117"
"449/32X7/XX8/X33","156"
"6-XX9-X3/9/72-/X62","166"
"X727-X6/XXXX1/X","196"
"-0-/4/2/812/X8-X9-","127"
"8/X4/44X45X9-2/-/7","145"
"459/7/2/18XXX7/21","150"
"1/X24X3/-/XX5/9-","165"
"2/33X9-X6-8172X14","107"
"5/8/1/-44/1/7/1/5-X73","122"
"-272333/3-X2/63XXX","128"
"X-/X639/XX27-/4/7","169"
"X-55-X6/X1/5/8/16","136"
"12-6-/368-X4/X-/X23","134"
"6/24X5/128/8-X3/X--","128"
"-/4/5/X7/9/X71332/-","150"
"4/9/7/6/-/9-X-4X9/2","140"
"6/5/632/439/1/XX6/7","155"
"7-3/1-1/6/2/8/-/9-X-5","118"
"716/-0-/2/9--126623/3","88"
"XX8/3/3/9/1835X63","149"
"XXXX23XX-79-9/4","169"
"9-7-6/7/71XX52X2/-","137"
"1/236/4/-8X6-4/4/X-7","122"
"X2/X1/22-29/3/XX28","153"
"9-43XX5/9/9/5/3/4-","145"
"7-8-7/7-X-633XXX45","140"
"9/X2-17XX9/638/6/-","142"
"XXXX417/819-4/X52","177"
"X4/2/9/-4-371348/81","110"
"8-9-4/2/4/-1X9-X4/9","121"
"X18X2/XX8/X3-25","159"
"X727/-47245X-/1/7/4","122"
"9/4/-21/5/54-/-66361","97"
"9-5/XX1/3/2635-/X7-","148"
"4/71XXX2/X9--21/3","160"
"X42X9/723-532/8/2/8","127"
"X259/X135/4/XXX26","166"
"623/9/7/X227/X-7X72","145"
"9--014-/6/9/-/X-/4/8","131"
"6/43181/X115/8-7-43","104"
"45432-X6-7-5/XXX5-","137"
"6/X42X3-X6381127/-","108"
"41X4-622/X8/9/44X53","130"
"3-X9-2/2/6/X25X62","129"
"4/11XXX8/2/9/8/3/2","165"
"3-4/X6211516-7-6/6/3","99"
"539-4-6/9/XXX6-8/-","148"
"715/XX35XXX-/X12","180"
"XX324/XXX419/1-","149"
"9--/XX816/XX-39-","150"
"8/3/6/-/X23X5/9/9/6","153"
"62-7X9/X44X41XX82","149"
"5/5/8-X9/5/XX-46/9","153"
"622/816/6/XX261324","129"
"7/XX-9X5/81-643XX","148"
"X4-XX8-8-XXX3/-","163"
"9-X-/11X9/5/6-7--/8","124"
"177/6/7/2-X9/4/8-7-","122"
"8118165/1/3/116-6144","83"
"7/63X6/6-13635/X9-","128"
"X2/XX4/154/3-9/5-","137"
"8/13X711/54X1/X35","131"
"XXX8/9/2/35X7/X9-","189"
"11X62X8/7/X517124","121"
"X7/255-4/27X4/XX63","150"
"7/X1/X-/3/X34XXX","187"
"9/72XX8/7/6/5/2/4/5","163"
"X2/1-X7/21X9/33X71","124"
"-6X8-4/XX81XX3/6","167"
"5-53XX9-X8/X3/X9-","169"
"7--/X45X9-27714/4/-","124"
"16446-3/8-5/X1/X9/3","140"
"XX5/138/9/XX22X91","159"
"639/2/8/4/X2-8/274/5","123"
"2-X4/XX4/1/1/415/8","145"
"9/8-XX1/3/X633/1/5","154"
"4-3/45X727-X3/7/1/3","123"
"7/8--/8-522/XXXX71","184"
"159-XXX16148/X72","143"
"X33177/X8/81X3/X7-","154"
"8-X2/71X136/X6161","122"
"-25-XX8-X3/42X7/9","140"
"X-48-8-3215X9-6/X55","113"
"X9-X2/811/9-5-2352","120"
"4-XX-/71-76/9-X5/6","140"
"X16346/2/X7/XXX1-","165"
"1/X249-81XX438/8/4","140"
"18-3623/X1/9-X9-X35","134"
"X22446/4145-/719/X-1","110"
"8/XXX4/X352/-752","164"
"42-/-6X815/2/X5/6/6","134"
"724/X5281-/8/54XX55","149"
"3/X1/3/31X6/5/238/1","133"
"2/X9-X8/3/X63XX82","177"
"9-X4/2/X32-/12X61","119"
"81X9-X815/-69/8/5/9","133"
"5-5/448-8-155/1/2/X25","109"
"5/1/2/62X7/26-/36X-5","124"
"9-X-82/9-4/2/7/9-3/9","139"
"6/5/61417/5/-463X7/8","119"
"628/XX-3723/6-811/9","123"
"2/9/X528151X34366/7","128"
"-0X5/XX8/4/3/24XX","153"
"XX42X9/-87/4--/3/X","135"
"449-6/5262X136/9-8/2","105"
"X31X3/X343/1/127-","114"
"X-4XX265-X9/XXX","161"
"5/XX9-8-8/3213618-","122"
"9/4/XX16X-74/X72","151"
"9--/XX7/5-6/8/7254","149"
"7/3/X-0X226/4-719/5","102"
"X2633-/X8/X4/6/X19","168"
"54319/X9-42-/X2/6/2","135"
"2/513/6/7243XXXX91","179"
"1/614/354/X-/7/63X82","146"
"XX51176/3454XX9/6","149"
"2/-/27-9X6/31444/4-","103"
"-/2/XXX71436/-/XX","172"
"331/5/X4/547/4/X-/3","152"
"6/X9-X5/815/X31X41","148"
"4/3/458/8/22X35X2/7","133"
"17X-/63XX18XXX71","177"
"XXX7/-83/151/X7/8","170"
"XX9/-/X5/63XX-/8","182"
"8/-/42-67-8/X728181","109"
"2/134/358-5/X81X5-","112"
"11X182/5/16X4/8171","118"
"XX2/2/X3/1/X7-4/9","168"
"45XXXX5/X9-9/52","184"
"XXX52-/1/7/24-6X73","151"
"-/5-8/9-239-5/35X25","107"
"9-357/-/X4/X5/239/4","138"
"9-X7/7/25X8-X184/2","131"
"2/331/X8-XX417-1/5","131"
"X2/2/-6XX71X6/6/1","148"
"3-3-X538/-13/2/45X-4","92"
"14426-X9/X9/8-4222","113"
"7/3/36-/XXX71X7/7","175"
"1/X2/6/XXX63-1X82","181"
"7/6/9-8/9-8/-053X8/1","121"
"6/-/413/-5437181-5-7","80"
"7/XX819--25/XXX91","186"
"3/51XX174/9/X1/2/7","156"
"9/XX81XXXXXX31","233"
"X7231X8/X44X1/X8-","156"
"XX3/9/X9-4/41X2-","143"
"XXX4/6/2/-/6/8-1/7","171"
"81152/7/7/X27XX9/2","158"
"XX2/9-8/XX4/542/-","168"
"-/X-9X2/-/X54X1/2","158"
"7-3/2/1415-/72XXX-7","134"
"XX627/X7/X7/X24","174"
"4/544/X7/X2/21612-","128"
"9/62X633/4511XX63","131"
"2/223/33X8/6--5X4/8","120"
"XXX-2X72X-/8/1/X","161"
"1/X1/52625/X4-8-8-","124"
"9/-/188-2115X7-XX73","118"
"8/2--/X348-42X7/17","111"
"X2/7-XXX4/2/X2-","164"
"XX43X1-XXXX9-","177"
"X7/X3/1/53X71714/X","148"
"1/8/7/8/X1/6/7/XX1-","178"
"7/XXX5/2532X4/2/-","161"
"X2/8/4/X1/628-3/X4-","158"
"5/X9-X3/9/246-71X81","138"
"7-XX6/X4/X9-8/6/6","173"
"6/51X-74/6/XX71X9-","153"
